trace_coda_end_sample,source_depth_km,source_latitude_deg,source_longitude_deg,source_magnitude,source_origin_time,trace_p_arrival_sample,trace_p_arrival_time,trace_p_arrival_uncertainty_s,trace_s_arrival_sample,trace_s_arrival_time,trace_s_arrival_uncertainty_s,trace_snr_db,station_elevation_m,station_latitude_deg,station_longitude_deg,station_code,trace_category,trace_name_original,split,trace_name,trace_causal,trace_polarity,ID_poligono
402.0,5.5402832029999995,31.41754874,-103.4762218,2.081977314,2019-10-01T08:42:10.507006Z,170.0,2019-10-01T08:42:11.983791Z,0.200000003,286.0,2019-10-01T08:42:13.144231Z,0.200000003,[27.0488843  39.58205444 44.95811911],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tflo_PCOS_EV,test,"bucket281$6,:3,:6000",unknown,unknown,4
1330.0,6.157275391,31.57118611,-104.018106,1.927073354,2019-10-03T04:18:45.042963Z,160.0,2019-10-03T04:18:55.391325Z,0.3000000119,745.0,2019-10-03T04:19:01.235946Z,0.3000000119,[ 9.10503988 16.89425452 22.83609116],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019titw_PCOS_EV,train,"bucket278$591,:3,:6000",SWDdp,unknown,1
857.0,5.231787109,31.29609753,-103.3658839,1.796256529,2019-10-03T09:09:27.638819Z,265.0,2019-10-03T09:09:31.449514Z,0.200000003,561.0,2019-10-03T09:09:34.400147Z,0.200000003,[ 9.03248649 23.59301709 24.21552337],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tjdm_PCOS_EV,test,"bucket281$64,:3,:6000",unknown,unknown,6
345.0,4.640502929999999,31.38286427,-103.503353,1.960365538,2019-10-03T17:47:03.412713Z,159.0,2019-10-03T17:47:04.724970Z,0.1000000015,252.0,2019-10-03T17:47:05.648417Z,0.200000003,[31.86038449 42.2909229  33.42570473],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tjuo_PCOS_EV,test,"bucket281$69,:3,:6000",unknown,unknown,4
807.0,4.589086914,31.39757215,-103.505491,1.096059364,2019-10-04T02:45:04.241563Z,593.0,2019-10-04T02:45:05.358935Z,0.1000000015,700.0,2019-10-04T02:45:06.422065Z,0.200000003,[17.76399459 27.6938846  21.33715361],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tkmh_PCOS_EV,dev,"bucket279$828,:3,:6000",unknown,unknown,4
859.0,4.614794922,31.39732235,-103.4697992,1.175755817,2019-10-04T07:47:34.785646Z,609.0,2019-10-04T07:47:36.122797Z,0.1000000015,734.0,2019-10-04T07:47:37.366110Z,0.200000003,[11.09357674 22.72424026 26.8901498 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tkwg_PCOS_EV,train,"bucket278$631,:3,:6000",unknown,unknown,4
743.0,4.691918945,31.39157763,-103.470073,2.313046073,2019-10-04T07:49:41.009442Z,491.0,2019-10-04T07:49:42.225872Z,0.200000003,617.0,2019-10-04T07:49:43.480638Z,0.200000003,[27.39804884 41.61201879 41.39002178],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tkwi_PCOS_EV,test,"bucket281$81,:3,:6000",unknown,unknown,4
1276.0,4.152050781,31.4382513,-103.5196967,1.289619931,2019-10-05T10:27:53.087130Z,960.0,2019-10-05T10:27:53.809709Z,0.200000003,1118.0,2019-10-05T10:27:55.394118Z,0.3000000119,[24.27686577 35.78349968 36.66428576],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tmxb_PCOS_EV,train,"bucket278$671,:3,:6000",unknown,unknown,4
322.0,4.614794922,31.4028591,-103.5095136,1.193570894,2019-10-05T17:34:28.962982Z,108.0,2019-10-05T17:34:30.038897Z,0.1000000015,215.0,2019-10-05T17:34:31.105806Z,0.200000003,[14.29873193 23.32158854 23.68948105],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tnld_PCOS_EV,train,"bucket278$678,:3,:6000",unknown,unknown,4
973.0,4.306298828,31.37803698,-103.4998679,1.757636059,2019-10-05T21:41:08.682195Z,755.0,2019-10-05T21:41:09.990474Z,0.1000000015,864.0,2019-10-05T21:41:11.086736Z,0.200000003,[24.97932029 39.6680132  32.16498228],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tnth_PCOS_EV,test,"bucket281$100,:3,:6000",unknown,U,4
1036.0,4.332006836,31.40121185,-103.4480573,1.88322366,2019-10-09T09:29:54.698875Z,752.0,2019-10-09T09:29:55.942283Z,0.1000000015,894.0,2019-10-09T09:29:57.368848Z,0.200000003,[31.77931256 43.35708059 37.56778276],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tude_PCOS_EV,test,"bucket281$180,:3,:6000",unknown,unknown,4
686.0,4.7433349609999995,31.38974001,-103.4711481,2.18404887,2019-10-10T05:19:28.958009Z,438.0,2019-10-10T05:19:30.317979Z,,562.0,2019-10-10T05:19:31.550916Z,0.3000000119,[24.46260114 35.67342687 40.62010527],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tvqk_PCOS_EV,test,"bucket281$214,:3,:6000",unknown,unknown,4
1031.0,5.437451172,31.27586901,-103.3616374,1.683323216,2019-10-12T05:01:35.138316Z,353.0,2019-10-12T05:01:39.354022Z,0.200000003,692.0,2019-10-12T05:01:42.741161Z,0.3000000119,[ 5.40001286 23.68880876 25.62464024],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019tzgv_PCOS_EV,train,"bucket278$976,:3,:6000",unknown,unknown,6
477.0,5.643115234,31.45801878,-103.5782288,1.891608855,2019-10-13T03:56:33.722622Z,173.0,2019-10-13T03:56:35.612535Z,0.1000000015,325.0,2019-10-13T03:56:37.130424Z,0.200000003,[16.23009529 28.26318041 26.2116755 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ubae_PCOS_EV,train,"bucket280$8,:3,:6000",unknown,unknown,4
1654.0,4.332006836,31.27027445,-103.5366526,1.801193524,2019-10-13T05:17:36.202446Z,1066.0,2019-10-13T05:17:38.923221Z,0.200000003,1360.0,2019-10-13T05:17:41.869436Z,0.3000000119,[16.33582143 25.09743858 25.14917801],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ubcw_PCOS_EV,dev,"bucket279$895,:3,:6000",unknown,unknown,3
904.0,4.5119628910000005,31.41664772,-103.6082834,1.719581171,2019-10-13T19:35:42.517283Z,594.0,2019-10-13T19:35:44.656800Z,0.200000003,749.0,2019-10-13T19:35:46.213224Z,0.3000000119,[13.29489299 20.82258291 23.01812283],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ucfe_PCOS_EV,train,"bucket280$70,:3,:6000",unknown,unknown,4
1351.0,5.2060791019999995,31.38973659,-103.466318,1.84886885,2019-10-14T07:39:39.344389Z,1071.0,2019-10-14T07:39:40.725126Z,0.200000003,1211.0,2019-10-14T07:39:42.128253Z,0.200000003,[27.99872422 35.98754141 38.57561105],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uddb_PCOS_EV,train,"bucket280$86,:3,:6000",unknown,unknown,4
791.0,3.380810547,31.41389855,-103.5728521,1.295639597,2019-10-14T08:41:05.552431Z,533.0,2019-10-14T08:41:06.763417Z,0.200000003,662.0,2019-10-14T08:41:08.054151Z,0.3000000119,[12.23076946 23.67010459 30.43627966],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019udfb_PCOS_EV,train,"bucket280$92,:3,:6000",unknown,unknown,4
1339.0,4.203466797,31.25753223,-103.7250337,2.289511994,2019-10-14T19:11:21.470173Z,445.0,2019-10-14T19:11:27.705449Z,,892.0,2019-10-14T19:11:32.174699Z,0.3000000119,[-3.5822191  12.88087535 13.1920258 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019udzw_PCOS_EV,train,"bucket280$110,:3,:6000",unknown,unknown,2
1131.0,5.797363281,31.41068018,-103.5819772,1.807998844,2019-10-16T00:32:07.667605Z,813.0,2019-10-16T00:32:08.641340Z,0.1000000015,972.0,2019-10-16T00:32:10.232661Z,0.200000003,[16.4583679  29.82019089 32.45279996],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ugfy_PCOS_EV,train,"bucket280$155,:3,:6000",unknown,unknown,4
533.0,3.689306641,31.41573752,-103.5567475,1.926946569,2019-10-16T16:17:55.934169Z,291.0,2019-10-16T16:17:57.094233Z,0.1000000015,412.0,2019-10-16T16:17:58.296695Z,0.200000003,[17.48959005 28.72416118 32.36499954],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uhld_PCOS_EV,train,"bucket280$171,:3,:6000",unknown,U,4
1233.0,4.5119628910000005,31.21902945,-103.5856825,2.13515921,2019-10-17T09:29:31.719002Z,531.0,2019-10-17T09:29:36.524913Z,0.200000003,882.0,2019-10-17T09:29:40.036880Z,0.3000000119,[16.53175266 25.38434271 41.14198298],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uite_PCOS_EV,train,"bucket280$189,:3,:6000",unknown,unknown,3
1614.0,5.2060791019999995,31.17834324,-103.498121,2.224786695,2019-10-17T11:56:42.092346Z,788.0,2019-10-17T11:56:47.351627Z,0.400000006,1201.0,2019-10-17T11:56:51.484126Z,0.3000000119,[ 6.35190237 20.52192959 31.2040334 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uiya_PCOS_EV,dev,"bucket279$937,:3,:6000",unknown,unknown,3
490.0,4.614794922,31.42857386,-103.4686953,1.272984365,2019-10-17T18:58:03.338338Z,250.0,2019-10-17T18:58:04.670261Z,0.3000000119,370.0,2019-10-17T18:58:05.874459Z,0.3000000119,[10.47370078 21.50581421 20.61433667],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ujly_PCOS_EV,train,"bucket280$207,:3,:6000",unknown,unknown,4
1207.0,6.671435547,31.40742542,-103.4590539,0.9179858505,2019-10-17T21:21:35.606125Z,961.0,2019-10-17T21:21:37.464548Z,0.1000000015,1084.0,2019-10-17T21:21:38.693948Z,0.200000003,[ 5.9803758  13.88828894 14.36073263],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ujqr_PCOS_EV,train,"bucket280$226,:3,:6000",unknown,unknown,4
976.0,5.437451172,31.3908873,-103.468732,1.30554531,2019-10-17T23:52:39.189990Z,720.0,2019-10-17T23:52:40.647775Z,0.3000000119,848.0,2019-10-17T23:52:41.926207Z,0.400000006,[ 6.01486167 14.74050359 17.47173498],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ujvq_PCOS_EV,dev,"bucket279$944,:3,:6000",unknown,unknown,4
1555.0,3.997802734,31.20616086,-103.585679,1.844784906,2019-10-18T00:42:38.965252Z,847.0,2019-10-18T00:42:43.748162Z,0.200000003,1201.0,2019-10-18T00:42:47.294980Z,0.200000003,[ 9.3241171  16.19633104 27.17323414],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ujxh_PCOS_EV,dev,"bucket279$949,:3,:6000",unknown,unknown,3
1321.0,5.334619141,31.45801657,-103.5900443,2.088158602,2019-10-18T01:00:55.547051Z,975.0,2019-10-18T01:00:57.300496Z,,1148.0,2019-10-18T01:00:59.029146Z,,[21.57345429 30.72096676 29.47955188],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ujxx_PCOS_EV,test,"bucket281$382,:3,:6000",unknown,unknown,4
1748.0,4.306298828,31.21627285,-103.5803248,1.969981622,2019-10-18T07:22:36.593942Z,884.0,2019-10-18T07:22:40.743081Z,0.200000003,1316.0,2019-10-18T07:22:45.062083Z,0.3000000119,[22.8463211  33.13113184 40.78795448],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ukkm_PCOS_EV,train,"bucket280$273,:3,:6000",unknown,unknown,3
934.0,4.2805908200000005,31.20960742,-103.5875547,1.875594322,2019-10-18T12:08:11.488760Z,192.0,2019-10-18T12:08:16.239219Z,0.200000003,563.0,2019-10-18T12:08:19.941906Z,0.200000003,[ 7.8666861  18.53030093 26.39541443],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uktx_PCOS_EV,train,"bucket280$284,:3,:6000",unknown,unknown,3
865.0,3.972094727,31.22569162,-103.5939883,2.073477752,2019-10-18T14:40:31.986472Z,165.0,2019-10-18T14:40:36.327264Z,0.6999999881,515.0,2019-10-18T14:40:39.832067Z,0.400000006,[11.89756281 22.36691635 23.31238784],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ukyy_PCOS_EV,test,"bucket281$406,:3,:6000",unknown,unknown,3
1269.0,4.5119628910000005,31.22178632,-103.5888975,1.778965709,2019-10-18T18:35:18.377734Z,579.0,2019-10-18T18:35:22.913389Z,0.200000003,924.0,2019-10-18T18:35:26.363001Z,0.3000000119,[ 4.80317591 15.31492929 16.39911084],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019ulgr_PCOS_EV,test,"bucket281$411,:3,:6000",unknown,unknown,3
1319.0,5.411743164000001,31.402144,-103.4641587,2.363524254,2019-10-19T22:14:49.508963Z,1043.0,2019-10-19T22:14:50.938444Z,0.200000003,1181.0,2019-10-19T22:14:52.312236Z,0.200000003,[28.78216681 37.10316786 36.54797862],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019unjl_PCOS_EV,train,"bucket280$363,:3,:6000",unknown,unknown,4
1440.0,2.789526367,31.18082484,-103.2860648,2.09736812,2019-10-20T05:34:21.550913Z,348.0,2019-10-20T05:34:29.261715Z,0.200000003,894.0,2019-10-20T05:34:34.726740Z,0.3000000119,[ 9.86479132 23.95945231 23.85604438],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019unxy_PCOS_EV,test,"bucket281$447,:3,:6000",unknown,unknown,7
1681.0,5.2060791019999995,31.17650409,-103.4965158,2.101004918,2019-10-20T10:47:49.354103Z,869.0,2019-10-20T10:47:54.710665Z,0.200000003,1275.0,2019-10-20T10:47:58.772430Z,0.200000003,[14.25721768 22.0544265  36.36388063],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uoig_PCOS_EV,test,"bucket281$456,:3,:6000",unknown,unknown,3
839.0,4.923291016,31.40098504,-103.4515464,1.830190593,2019-10-20T11:45:12.758906Z,565.0,2019-10-20T11:45:14.352539Z,0.200000003,702.0,2019-10-20T11:45:15.726248Z,0.3000000119,[21.75491069 27.91700565 29.69237933],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uoke_PCOS_EV,train,"bucket280$428,:3,:6000",unknown,unknown,4
2586.0,6.5686035160000005,31.65355166,-104.2951459,2.563772511,2019-10-20T13:05:42.090887Z,670.0,2019-10-20T13:05:57.068152Z,0.400000006,1628.0,2019-10-20T13:06:06.644314Z,0.5,[ 2.77057422 12.34085833 15.46265854],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uomv_PCOS_EV,train,"bucket280$453,:3,:6000",SWDdp,unknown,0
1390.0,3.663598633,31.2877357,-103.5972273,2.63567384,2019-10-20T15:39:00.223329Z,698.0,2019-10-20T15:39:03.178308Z,0.3000000119,1044.0,2019-10-20T15:39:06.641474Z,0.400000006,[28.63404552 34.09769731 38.35549607],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uorw_PCOS_EV,train,"bucket280$469,:3,:6000",unknown,unknown,3
762.0,4.203466797,31.46077726,-103.569636,1.71697227,2019-10-21T14:52:45.140818Z,464.0,2019-10-21T14:52:47.039658Z,0.200000003,613.0,2019-10-21T14:52:48.521732Z,0.200000003,[10.01889477 29.13457221 28.60247448],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uqlw_PCOS_EV,dev,"bucket279$986,:3,:6000",unknown,unknown,4
1030.0,3.483642578,31.43043935,-103.5234585,1.381027115,2019-10-21T23:18:23.110069Z,902.0,2019-10-21T23:18:24.253402Z,0.200000003,966.0,2019-10-21T23:18:24.892274Z,0.3000000119,[24.44254679 30.55920858 33.22511211],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019urcn_PCOS_EV,train,"bucket280$561,:3,:6000",unknown,unknown,4
938.0,4.023510742,31.20317466,-103.5409541,1.974908077,2019-10-23T03:32:33.171336Z,198.0,2019-10-23T03:32:37.896498Z,0.200000003,568.0,2019-10-23T03:32:41.591026Z,0.200000003,[ 9.58924567 20.70499561 24.77815574],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019utgk_PCOS_EV,dev,"bucket279$998,:3,:6000",unknown,unknown,3
1018.0,4.614794922,31.36696377,-103.4387085,1.377775718,2019-10-23T11:41:48.521872Z,728.0,2019-10-23T11:41:50.571981Z,0.3000000119,873.0,2019-10-23T11:41:52.025622Z,0.400000006,[ 9.45337389 17.3687445  17.8361156 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019utwo_PCOS_EV,train,"bucket280$615,:3,:6000",unknown,unknown,4
973.0,3.972094727,31.23488464,-103.5891694,2.502756983,2019-10-24T07:07:52.620382Z,105.0,2019-10-24T07:07:56.783698Z,0.200000003,539.0,2019-10-24T07:08:01.121223Z,0.200000003,[28.28195634 41.41231975 47.12644287],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uvja_PCOS_EV,test,"bucket281$550,:3,:6000",unknown,unknown,3
1211.0,4.2805908200000005,31.23442401,-103.5934557,3.227470266,2019-10-25T13:35:39.498051Z,473.0,2019-10-25T13:35:44.181423Z,0.3000000119,842.0,2019-10-25T13:35:47.876075Z,0.200000003,[25.56732742 36.44731699 50.21011773],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019uxri_PCOS_EV,dev,"bucket279$1010,:3,:6000",unknown,unknown,3
1939.0,3.5864746089999997,31.10239407,-103.0998267,2.830113011,2019-10-28T10:13:39.130229Z,401.0,2019-10-28T10:13:49.411513Z,0.400000006,1170.0,2019-10-28T10:13:57.109212Z,0.400000006,[11.39660612 26.75417753 21.60070986],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vcxe_PCOS_EV,train,"bucket280$727,:3,:6000",unknown,unknown,7
1031.0,8.702368164,31.34442727,-103.2802251,2.227423741,2019-10-29T01:15:11.272113Z,283.0,2019-10-29T01:15:15.951113Z,0.200000003,657.0,2019-10-29T01:15:19.697709Z,0.200000003,[11.9533464  34.43088708 27.10751469],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019veax_PCOS_EV,train,"bucket280$752,:3,:6000",unknown,unknown,5
2186.0,6.157275391,31.5510058,-104.0061798,2.234123906,2019-10-29T22:32:03.617457Z,866.0,2019-10-29T22:32:12.784599Z,0.200000003,1526.0,2019-10-29T22:32:19.383409Z,0.200000003,[ 8.31001134 13.48967561 21.19387347],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vfqz_PCOS_EV,train,"bucket280$784,:3,:6000",SWDdp,unknown,1
924.0,5.231787109,31.2778504,-103.5106527,2.087740094,2019-10-31T03:01:21.926398Z,518.0,2019-10-31T03:01:25.112042Z,0.200000003,721.0,2019-10-31T03:01:27.140859Z,0.3000000119,[12.36684055 26.32786493 28.0964017 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vhvk_PCOS_EV,test,"bucket281$669,:3,:6000",unknown,unknown,3
2959.0,6.877099609,31.66094752,-104.2876688,2.550292327,2019-11-02T03:04:53.964416Z,1027.0,2019-11-02T03:05:08.798195Z,0.3000000119,1993.0,2019-11-02T03:05:18.463541Z,0.3000000119,[ 6.72227307 16.85885365 17.99535342],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vlmo_PCOS_EV,train,"bucket280$917,:3,:6000",SWDdp,unknown,0
1394.0,5.2060791019999995,31.34562983,-103.4883555,2.341921453,2019-11-02T04:42:29.453876Z,1054.0,2019-11-02T04:42:31.246757Z,0.1000000015,1224.0,2019-11-02T04:42:32.945450Z,0.200000003,[26.81309177 43.39721316 41.60012012],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vlpt_PCOS_EV,train,"bucket280$928,:3,:6000",unknown,unknown,4
1609.0,3.560766602,31.13752412,-103.2428351,2.083322285,2019-11-04T10:06:42.775645Z,533.0,2019-11-04T10:06:51.779654Z,0.3000000119,1071.0,2019-11-04T10:06:57.157203Z,0.400000006,[ 8.96479306 14.12978524 14.86092164],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vprl_PCOS_EV,dev,"bucket289$44,:3,:6000",unknown,unknown,7
906.0,6.877099609,31.53794346,-103.4513878,2.193700692,2019-11-04T11:23:35.755169Z,344.0,2019-11-04T11:23:39.044643Z,0.200000003,625.0,2019-11-04T11:23:41.846548Z,0.200000003,[21.05919526 31.58172677 31.17241085],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vptz_PCOS_EV,train,"bucket282$2,:3,:6000",unknown,unknown,5
2743.0,6.157275391,31.659011,-104.3048772,3.847602807,2019-11-07T04:04:40.387358Z,851.0,2019-11-07T04:04:55.444060Z,0.200000003,1797.0,2019-11-07T04:05:04.896794Z,0.3000000119,[23.05416755 37.70961637 42.01635428],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vusa_PCOS_EV,train,"bucket282$89,:3,:6000",SWDdp,unknown,0
2396.0,6.157275391,31.65440284,-104.3069933,2.888222834,2019-11-07T07:51:21.081074Z,458.0,2019-11-07T07:51:35.920550Z,0.3000000119,1427.0,2019-11-07T07:51:45.615196Z,0.3000000119,[10.74956316 20.10624824 21.71118368],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vuzm_PCOS_EV,train,"bucket282$123,:3,:6000",SWDdp,unknown,0
1057.0,3.715014648,31.39665181,-103.502808,1.924162968,2019-11-07T10:36:01.499893Z,893.0,2019-11-07T10:36:02.354180Z,0.1000000015,975.0,2019-11-07T10:36:03.177311Z,0.200000003,[36.35548353 52.03398288 46.6901962 ],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vvey_PCOS_EV,test,"bucket281$837,:3,:6000",unknown,U,4
1451.0,5.437451172,31.18224912,-103.4967797,1.811360171,2019-11-08T04:57:52.002680Z,721.0,2019-11-08T04:57:57.314826Z,0.200000003,1086.0,2019-11-08T04:58:00.957707Z,0.200000003,[ 6.26467868 20.76917959 26.23241429],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019vwph_PCOS_EV,train,"bucket282$194,:3,:6000",unknown,unknown,3
1733.0,9.447900391,31.60150336,-104.0225579,1.875770217,2019-11-10T11:14:28.328914Z,143.0,2019-11-10T11:14:38.136957Z,,938.0,2019-11-10T11:14:46.087981Z,,[ 3.04947792 11.42831189  5.67248847],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wass_PCOS_EV,test,"bucket281$901,:3,:6000",SWDdp,unknown,1
1575.0,5.2060791019999995,31.19015651,-103.3626207,2.297678213,2019-11-14T06:30:37.188272Z,625.0,2019-11-14T06:30:43.202147Z,0.5,1100.0,2019-11-14T06:30:47.956244Z,0.3000000119,[14.68711531 30.24485336 30.59358799],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019whrj_PCOS_EV,train,"bucket282$326,:3,:6000",unknown,unknown,6
1005.0,4.537670898,31.27073077,-103.5227165,1.871457937,2019-11-16T17:39:45.976439Z,483.0,2019-11-16T17:39:49.068941Z,0.200000003,744.0,2019-11-16T17:39:51.675569Z,0.200000003,[ 5.60524871 20.19765204 18.85435254],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wmel_PCOS_EV,test,"bucket281$992,:3,:6000",unknown,unknown,3
1275.0,5.257495117,31.37735343,-103.5140885,1.959955455,2019-11-17T03:26:16.746550Z,1003.0,2019-11-17T03:26:17.891028Z,0.1000000015,1139.0,2019-11-17T03:26:19.246560Z,0.200000003,[27.67661921 41.20398639 32.47843232],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wmxt_PCOS_EV,train,"bucket282$494,:3,:6000",unknown,unknown,4
1511.0,5.46315918,31.26781484,-103.3544185,1.82929496,2019-11-20T21:00:20.303557Z,789.0,2019-11-20T21:00:24.768987Z,0.200000003,1150.0,2019-11-20T21:00:28.378660Z,0.3000000119,[ 5.10070774 25.44598281 25.44578823],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wtsy_PCOS_EV,test,"bucket284$13,:3,:6000",unknown,unknown,6
1339.0,5.797363281,31.54668054,-103.457291,1.693691852,2019-11-20T22:02:51.530424Z,779.0,2019-11-20T22:02:54.816119Z,0.3000000119,1059.0,2019-11-20T22:02:57.615636Z,0.200000003,[10.17491058 15.07120533 15.07081372],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wtvd_PCOS_EV,train,"bucket282$556,:3,:6000",unknown,unknown,5
952.0,5.10324707,31.21971344,-103.5147009,1.904480113,2019-11-21T11:02:09.049565Z,308.0,2019-11-21T11:02:13.448658Z,0.200000003,630.0,2019-11-21T11:02:16.669814Z,0.3000000119,[11.42821055 23.64442445 23.63849704],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wuuv_PCOS_EV,train,"bucket282$603,:3,:6000",unknown,unknown,3
2666.0,6.157275391,31.6578068,-104.1853809,2.484810254,2019-11-23T04:31:27.368134Z,894.0,2019-11-23T04:31:40.098562Z,0.3000000119,1780.0,2019-11-23T04:31:48.953541Z,0.3000000119,[ 6.59017376 17.86102419 17.86780627],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wxyy_PCOS_EV,train,"bucket282$718,:3,:6000",SWDdp,unknown,1
2451.0,4.126342773,31.18630119,-103.2683767,2.125091789,2019-11-24T05:10:12.005769Z,1019.0,2019-11-24T05:10:19.728217Z,0.200000003,1735.0,2019-11-24T05:10:26.891281Z,0.8000000119,[13.53901976 25.62594653 25.63319247],788.2,31.408922,-103.510147,PCOS,earthquake_local,texnet2019wzvt_PCOS_EV,train,"bucket282$743,:3,:6000",unknown,unknown,7
